id,carat,cut,color,clarity,depth,table,x,y,z,price
47918,1.2,Ideal,H,VVS2,62.0,56.0,6.75,6.81,4.21,8637
83404,0.5,Premium,F,SI1,60.7,57.0,5.15,5.12,3.12,1240
172226,1.01,Very Good,E,VS1,62.8,58.0,6.44,6.37,4.02,6889
186069,0.71,Ideal,F,SI1,61.7,59.0,5.68,5.74,3.53,2396
126530,0.42,Very Good,E,VVS1,60.0,59.0,4.85,4.88,2.92,1555
41446,0.54,Very Good,H,VS2,62.1,55.0,5.24,5.27,3.26,1362
114132,0.7,Ideal,G,SI2,61.8,56.0,5.73,5.7,3.53,2120
34121,0.51,Premium,G,VS2,62.7,58.0,5.12,5.08,3.2,1546
30339,1.51,Very Good,G,VS2,62.6,56.0,7.3,7.36,4.59,18507
130275,0.24,Very Good,D,VS1,63.5,59.0,3.99,4.03,2.55,419
98156,0.61,Good,F,VS2,62.6,57.8,5.42,5.48,3.41,1930
119492,0.5,Ideal,D,VS1,62.2,57.0,5.09,5.12,3.17,1846
56739,0.31,Ideal,H,SI1,62.5,55.0,4.32,4.33,2.7,446
22743,1.0,Ideal,H,SI1,61.8,57.0,6.37,6.35,3.93,5063
78243,1.01,Premium,G,VS1,60.0,59.0,6.58,6.53,3.92,6202
87787,0.33,Ideal,H,VVS2,62.1,57.0,4.44,4.43,2.75,854
41815,1.31,Premium,H,SI2,61.2,59.0,7.06,7.11,4.34,7027
55713,1.2,Premium,G,SI2,61.2,56.0,6.92,6.8,4.2,4730
116632,0.7,Good,F,SI1,63.5,56.0,5.59,5.64,3.56,2344
82159,0.33,Ideal,G,VS2,62.3,56.0,4.42,4.4,2.75,743
133074,1.01,Very Good,H,SI1,63.2,58.0,6.39,6.35,4.02,4476
169839,0.34,Ideal,H,VS1,62.2,55.0,4.49,4.52,2.8,765
54325,0.8,Ideal,G,SI2,61.4,57.0,6.0,5.95,3.68,2834
30737,0.32,Ideal,F,VS2,62.1,55.0,4.41,4.43,2.75,854
103870,0.35,Ideal,E,VVS1,61.7,56.0,4.57,4.54,2.81,1034
31152,0.31,Very Good,G,VS1,63.4,58.0,4.27,4.28,2.71,468
90947,0.9,Premium,F,SI2,63.0,59.0,6.11,6.14,3.86,3250
57423,2.02,Premium,D,SI2,61.8,59.0,8.17,8.09,5.01,12403
91246,1.22,Premium,G,SI1,62.3,58.0,6.82,6.78,4.23,6562
47404,0.32,Ideal,E,VVS1,62.8,54.0,4.39,4.41,2.77,954
46865,0.33,Ideal,F,VVS1,62.3,56.0,4.43,4.46,2.77,1021
146932,0.72,Very Good,F,SI2,60.3,61.0,5.81,5.83,3.51,2263
14426,0.81,Ideal,I,VS1,62.1,56.0,5.98,5.94,3.7,2795
87957,0.52,Ideal,F,VS2,61.5,55.0,5.18,5.23,3.2,1615
79384,1.14,Ideal,H,VS2,60.5,57.0,6.78,6.75,4.09,6676
192779,1.01,Very Good,D,SI1,63.1,56.0,6.39,6.34,4.01,5645
144574,1.01,Premium,D,SI2,62.2,59.0,6.46,6.42,4.0,4260
35702,1.3,Premium,D,SI1,62.8,56.0,6.93,6.96,4.36,9240
148157,0.3,Ideal,E,VS2,62.7,57.0,4.3,4.32,2.7,624
115742,0.41,Very Good,F,SI1,63.3,57.0,4.72,4.69,2.98,832
96993,2.06,Ideal,F,SI2,61.9,56.0,8.16,8.12,5.05,18394
161341,0.34,Ideal,F,VVS1,61.5,56.0,4.47,4.5,2.76,868
137477,0.71,Ideal,I,VS1,62.2,56.0,5.66,5.72,3.54,2256
10133,1.09,Ideal,G,VS2,61.6,57.0,6.63,6.66,4.09,6504
80528,2.03,Ideal,I,SI1,61.8,57.0,8.18,8.11,5.05,17143
75036,0.54,Ideal,E,SI1,62.1,57.0,5.19,5.23,3.24,1662
35120,1.51,Ideal,H,VVS2,62.6,57.0,7.29,7.32,4.57,13068
50546,1.15,Very Good,I,SI1,63.3,58.0,6.66,6.72,4.22,4785
163806,0.52,Ideal,G,VVS1,61.9,56.0,5.16,5.2,3.2,1993
78727,0.83,Premium,E,SI1,62.6,56.0,6.02,5.97,3.75,3207
55810,0.52,Ideal,H,VVS1,61.9,54.0,5.13,5.16,3.19,1744
176194,0.9,Ideal,E,SI2,62.1,57.0,6.12,6.18,3.83,3625
121529,0.3,Ideal,D,VS2,61.8,57.0,4.33,4.3,2.67,911
177041,0.3,Ideal,G,VS2,62.7,56.0,4.26,4.29,2.68,526
49409,0.9,Premium,E,SI2,60.7,60.0,6.23,6.18,3.78,3888
124679,0.9,Very Good,F,SI1,62.4,58.0,6.14,6.16,3.84,4229
133206,0.71,Premium,E,SI2,60.8,58.0,5.76,5.73,3.5,2335
147536,1.86,Very Good,H,SI1,61.9,55.0,7.97,7.9,4.88,12621
179609,2.22,Premium,I,VS2,61.6,60.0,8.32,8.29,5.11,18371
33103,0.78,Very Good,G,VS1,63.1,56.0,5.85,5.89,3.69,3678
148471,2.01,Very Good,H,SI2,63.0,55.0,8.0,7.93,5.03,13993
118778,0.46,Very Good,J,SI2,62.0,60.0,4.92,4.95,3.06,835
107163,0.5,Premium,E,VS2,60.7,58.0,5.16,5.13,3.12,1629
75103,0.6,Ideal,E,VS1,61.1,55.0,5.51,5.47,3.35,2117
146714,0.56,Ideal,D,VS2,61.2,56.0,5.31,5.33,3.26,1963
57304,0.71,Good,I,VS1,63.7,59.0,5.6,5.64,3.58,2136
184437,1.01,Very Good,G,SI1,62.9,58.0,6.34,6.37,4.0,4643
157153,0.63,Ideal,I,SI1,61.0,56.0,5.6,5.64,3.44,1312
178247,1.04,Ideal,G,VS1,62.4,56.0,6.48,6.51,4.05,6659
22991,1.21,Ideal,E,SI1,62.0,57.0,6.83,6.77,4.21,6937
61489,0.74,Ideal,E,SI1,62.0,56.0,5.81,5.78,3.59,2329
63004,1.32,Ideal,G,VS2,62.1,57.0,7.03,6.98,4.36,8442
140813,0.71,Ideal,E,VS2,61.8,55.0,5.72,5.79,3.56,2441
110406,0.54,Very Good,G,VS1,60.2,58.0,5.25,5.29,3.18,1662
63843,0.77,Premium,H,VS1,60.6,58.0,5.92,5.94,3.59,2999
61049,0.33,Ideal,G,IF,61.7,55.0,4.44,4.48,2.75,998
187474,0.3,Ideal,G,VVS2,62.3,54.0,4.32,4.3,2.68,566
66760,0.57,Premium,E,VS2,62.5,58.0,5.28,5.33,3.34,1781
70679,1.0,Very Good,F,VS2,62.3,57.0,6.37,6.41,3.98,6559
638,0.73,Ideal,E,SI1,61.7,57.0,5.83,5.77,3.58,2578
179469,1.18,Ideal,H,VS1,61.9,55.0,6.79,6.8,4.21,8075
86624,0.56,Ideal,G,VS1,61.3,55.0,5.33,5.35,3.28,1942
110937,0.33,Premium,D,SI2,61.9,58.0,4.42,4.41,2.73,557
43086,0.32,Premium,H,SI1,61.7,58.0,4.43,4.39,2.72,648
70585,1.05,Very Good,D,SI2,61.7,60.0,6.56,6.5,4.03,4515
111414,1.53,Premium,D,SI2,61.4,60.0,7.31,7.34,4.51,8866
73269,0.9,Very Good,F,SI1,59.1,59.0,6.3,6.36,3.72,4488
56467,1.1,Premium,H,VS2,60.2,60.0,6.76,6.71,4.05,4959
92799,1.0,Good,H,VS1,63.7,59.0,6.32,6.28,4.01,4909
26221,0.71,Ideal,H,SI1,62.0,55.0,5.71,5.76,3.56,2345
103434,0.9,Ideal,E,SI1,62.3,55.0,6.13,6.15,3.83,3394
118469,0.3,Ideal,D,VS2,61.5,57.0,4.3,4.32,2.65,610
151343,1.01,Good,D,SI1,62.6,61.0,6.32,6.37,3.97,5301
138519,0.31,Ideal,H,SI1,61.6,58.0,4.34,4.37,2.68,464
100368,0.93,Ideal,E,SI1,61.2,57.0,6.3,6.23,3.84,4201
68917,1.08,Ideal,I,VS1,61.5,57.4,6.57,6.63,4.06,5519
93366,0.3,Ideal,G,VS1,62.0,55.0,4.34,4.31,2.68,622
28239,0.3,Ideal,F,VVS1,62.7,56.0,4.29,4.31,2.69,790
176011,1.05,Ideal,G,VS2,61.6,56.0,6.55,6.51,4.01,6371
159282,0.7,Ideal,G,VS2,62.2,56.0,5.7,5.66,3.53,2516
23306,0.31,Ideal,H,VS1,61.6,54.0,4.37,4.35,2.69,698
82083,1.75,Ideal,G,VS2,61.9,56.0,7.66,7.73,4.79,16300
54971,0.4,Ideal,D,VS1,61.9,57.0,4.68,4.74,2.91,1123
38872,0.3,Ideal,I,SI1,61.7,55.0,4.29,4.34,2.66,534
46696,2.01,Good,J,SI1,62.8,61.0,7.94,8.03,5.01,12610
126226,0.53,Ideal,H,VVS1,61.6,55.0,5.2,5.28,3.22,1934
185183,0.3,Ideal,I,VS1,61.7,57.0,4.33,4.29,2.66,608
143751,2.03,Premium,H,SI1,61.2,59.0,8.24,8.17,5.02,16383
145400,0.35,Ideal,D,VS2,60.9,57.0,4.52,4.55,2.76,1063
137871,0.7,Ideal,D,SI1,60.8,56.0,5.73,5.76,3.5,2691
125496,0.9,Very Good,D,VS2,61.6,60.0,6.16,6.23,3.81,4534
100784,1.01,Ideal,F,SI1,62.6,57.0,6.37,6.44,4.01,5461
60631,0.71,Good,E,SI2,59.7,64.0,5.8,5.77,3.45,2691
141902,0.26,Ideal,H,VS2,61.2,57.0,4.12,4.15,2.53,391
174172,0.53,Premium,F,SI1,61.2,59.0,5.21,5.18,3.18,1276
100578,1.51,Good,I,SI1,63.6,56.0,7.27,7.21,4.61,7141
10515,0.41,Good,G,VS1,63.9,57.0,4.68,4.65,2.99,921
141320,0.3,Premium,D,VS2,62.9,59.0,4.31,4.24,2.69,911
130204,0.31,Premium,H,VS1,62.2,58.0,4.4,4.37,2.72,698
107277,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.94,4306
46606,0.7,Premium,F,SI1,62.6,58.0,5.65,5.67,3.55,2469
34407,0.77,Ideal,G,VS2,61.6,56.0,5.9,5.93,3.64,3299
76910,2.56,Premium,F,SI2,61.7,61.0,8.76,8.73,5.37,17746
42851,0.54,Premium,G,VS2,60.5,55.0,5.35,5.32,3.22,1662
101085,0.33,Ideal,E,VVS2,63.0,55.0,4.4,4.42,2.78,1013
63305,0.3,Ideal,F,VS2,61.1,56.0,4.36,4.34,2.66,637
112385,0.29,Ideal,F,SI1,61.9,55.0,4.28,4.25,2.64,528
76607,1.0,Premium,E,SI2,61.3,58.0,6.45,6.41,3.94,4478
7509,1.13,Ideal,H,SI2,60.3,57.0,6.76,6.79,4.08,4443
130126,0.33,Premium,E,SI1,62.4,60.0,4.43,4.41,2.76,579
41585,1.62,Very Good,D,SI1,62.7,59.0,7.45,7.55,4.69,13196
112312,0.78,Ideal,G,SI2,60.8,56.0,5.93,5.97,3.62,2670
59273,1.79,Premium,G,SI1,60.5,59.0,7.91,7.87,4.77,13043
188582,0.33,Ideal,G,VVS1,61.5,55.0,4.46,4.49,2.75,820
113927,0.7,Premium,E,SI2,62.0,58.0,5.71,5.67,3.53,2377
49545,0.57,Ideal,H,I1,60.4,59.0,5.4,5.37,3.24,1295
33699,0.42,Ideal,E,VVS1,60.9,56.0,4.85,4.82,2.95,1289
40167,0.43,Premium,F,VS2,62.2,59.0,4.85,4.79,3.0,1197
79149,1.04,Ideal,F,VVS2,62.2,56.0,6.48,6.52,4.04,8357
177361,0.51,Very Good,E,SI1,62.1,60.0,5.08,5.12,3.17,1345
127059,0.55,Very Good,E,SI1,61.1,57.0,5.23,5.3,3.22,1621
69550,0.71,Ideal,H,VVS2,60.5,57.0,5.84,5.81,3.52,2940
53318,1.51,Very Good,I,SI1,62.5,58.0,7.27,7.22,4.53,7333
41576,1.06,Ideal,G,VS2,62.1,57.0,6.49,6.53,4.04,6290
122474,1.51,Very Good,J,VS2,62.4,59.0,7.27,7.32,4.56,8743
5566,0.41,Premium,J,VS2,59.4,59.0,4.84,4.81,2.87,830
55149,1.06,Ideal,G,SI1,61.7,55.0,6.55,6.59,4.06,6062
105912,0.4,Premium,E,VS1,59.9,59.0,4.79,4.76,2.86,1031
71038,1.5,Good,H,VS2,58.2,64.0,7.48,7.52,4.37,10019
156018,0.5,Premium,E,VS2,61.0,58.0,5.1,5.04,3.11,1395
11357,1.05,Premium,I,SI1,61.2,60.0,6.47,6.53,3.99,4125
177327,1.01,Premium,F,SI2,62.0,58.0,6.4,6.44,3.98,4269
141840,2.07,Premium,E,SI2,61.0,59.0,8.24,8.21,5.02,17095
23100,1.01,Very Good,F,SI1,63.5,56.0,6.4,6.37,4.05,5374
76935,0.51,Ideal,D,VS1,61.2,55.0,5.15,5.18,3.16,1929
22231,0.34,Ideal,F,SI1,61.8,54.0,4.52,4.56,2.8,596
175448,0.31,Ideal,D,VS1,60.3,57.0,4.37,4.41,2.64,781
176848,0.51,Ideal,D,VS1,61.3,56.0,5.14,5.21,3.17,1926
85275,0.71,Premium,E,SI1,60.0,59.0,5.75,5.88,3.5,2753
75348,0.5,Ideal,G,VVS1,62.1,57.0,5.09,5.03,3.13,1920
16263,0.4,Ideal,E,VS1,61.9,57.0,4.73,4.75,2.93,1103
7034,0.32,Ideal,D,VS2,62.0,56.0,4.39,4.37,2.72,618
38570,1.05,Premium,I,VS2,62.2,58.0,6.52,6.47,4.04,4440
42354,0.9,Premium,F,SI1,61.3,59.0,6.21,6.23,3.82,3950
22357,0.3,Premium,G,VVS2,60.3,58.0,4.32,4.28,2.59,878
53509,0.52,Ideal,E,VS2,62.2,57.0,5.12,5.16,3.2,1786
112000,0.52,Ideal,H,SI1,61.4,55.0,5.19,5.22,3.19,1170
161431,0.32,Ideal,I,SI1,60.1,57.0,4.48,4.45,2.68,540
3217,0.31,Ideal,D,VS2,62.4,56.0,4.29,4.33,2.69,734
65711,0.52,Ideal,G,SI1,62.5,56.0,5.12,5.09,3.19,1375
64766,1.0,Premium,D,SI2,62.5,58.0,6.39,6.42,4.0,4851
79072,1.2,Very Good,G,SI2,62.3,59.0,6.74,6.79,4.22,5308
185021,1.25,Premium,H,VVS2,61.0,62.0,6.94,6.89,4.23,8470
52082,0.72,Very Good,E,VVS2,62.3,58.0,5.76,5.73,3.58,3795
167354,0.56,Ideal,G,VS1,61.3,55.0,5.27,5.36,3.27,1822
744,0.9,Premium,F,SI1,60.7,59.0,6.3,6.23,3.79,3992
156535,0.31,Premium,G,VVS1,61.9,59.0,4.29,4.32,2.67,816
81434,0.7,Premium,E,SI1,63.0,59.0,5.64,5.61,3.55,2729
55569,1.5,Premium,H,SI2,62.1,59.0,7.37,7.33,4.56,7340
93039,0.55,Ideal,E,SI2,62.5,54.0,5.28,5.3,3.3,1265
189812,0.75,Premium,E,SI2,62.2,55.0,5.85,5.82,3.63,2158
11845,1.04,Premium,E,VS2,61.8,57.0,6.57,6.53,4.04,6896
166359,0.32,Premium,H,VS2,61.9,58.0,4.38,4.41,2.73,509
191373,0.4,Ideal,F,SI1,61.6,56.0,4.75,4.77,2.93,838
30497,1.23,Ideal,H,I1,62.0,54.0,6.84,6.88,4.26,4578
168898,0.4,Ideal,E,VS2,60.9,56.0,4.76,4.79,2.91,960
4944,2.03,Ideal,J,VS2,62.3,55.0,8.13,8.17,5.06,14199
164898,0.4,Very Good,E,VVS2,60.1,63.0,4.7,4.74,2.84,1184
3255,1.22,Premium,G,IF,60.0,59.0,6.98,6.95,4.17,9930
44791,1.0,Premium,H,SI2,61.9,59.0,6.41,6.34,3.94,3443
146498,0.57,Ideal,F,VS2,62.1,56.0,5.32,5.35,3.31,2290
146746,2.12,Premium,I,SI2,60.8,60.0,8.31,8.37,5.08,12271
55820,0.41,Ideal,F,VVS2,62.3,55.0,4.81,4.77,2.98,1192
157871,0.9,Ideal,F,SI1,61.0,57.0,6.26,6.3,3.83,4989
99878,0.41,Ideal,G,VS1,62.1,56.0,4.79,4.76,2.96,1113
146079,1.2,Very Good,F,VS2,63.4,58.0,6.75,6.63,4.24,7276
107845,0.32,Ideal,G,VS2,61.8,56.0,4.4,4.38,2.71,720
187062,0.41,Ideal,H,VVS1,62.2,57.0,4.75,4.78,2.96,983
154506,0.34,Ideal,D,SI1,61.5,55.0,4.46,4.52,2.77,626
63058,1.11,Very Good,H,SI1,62.9,57.0,6.62,6.56,4.14,5538
86991,0.42,Very Good,H,SI1,63.3,56.0,4.76,4.79,3.02,956
88047,1.62,Premium,E,SI2,61.8,60.0,7.57,7.52,4.66,9664
68759,0.32,Premium,G,VVS2,62.4,58.0,4.38,4.41,2.74,846
86849,1.5,Very Good,H,VS1,61.4,63.0,7.37,7.32,4.5,10588
174906,1.22,Ideal,J,VS2,63.3,55.0,6.84,6.79,4.3,5015
146584,0.31,Ideal,E,VS2,62.0,56.0,4.33,4.37,2.7,680
1927,0.31,Ideal,E,VS2,60.8,57.0,4.41,4.38,2.67,773
121638,0.33,Ideal,E,VS2,61.4,56.0,4.45,4.41,2.72,928
161687,0.41,Ideal,G,VS1,61.1,55.0,4.81,4.82,2.94,961
57352,0.32,Good,G,SI2,63.1,59.0,4.32,4.35,2.73,421
37256,1.01,Premium,F,SI2,61.6,59.0,6.38,6.34,3.93,4149
187867,1.01,Good,D,SI2,62.6,61.0,6.27,6.34,3.94,4209
185980,1.03,Ideal,F,SI1,61.1,56.0,6.51,6.54,3.99,5112
58933,1.02,Premium,E,VS2,61.7,58.0,6.48,6.46,3.99,7311
144776,1.0,Premium,F,SI1,60.7,61.0,6.45,6.37,3.89,4859
139130,0.57,Premium,E,SI1,62.0,56.0,5.34,5.31,3.3,1668
100146,0.33,Ideal,G,VS1,60.9,55.0,4.47,4.5,2.73,854
12521,0.7,Ideal,G,SI1,60.4,58.0,5.75,5.79,3.49,2241
136762,0.7,Ideal,G,VS2,63.0,56.0,5.64,5.68,3.56,2547
173011,1.5,Very Good,H,VVS2,63.6,58.0,7.21,7.23,4.58,11194
111113,0.7,Very Good,G,VVS2,63.4,57.0,5.67,5.59,3.56,2717
176244,1.01,Ideal,H,SI1,61.2,57.0,6.41,6.44,3.94,4851
132673,1.09,Premium,E,SI1,61.4,58.0,6.64,6.73,4.1,5855
116815,0.54,Ideal,F,VVS2,62.9,55.0,5.22,5.17,3.27,2333
122963,1.01,Premium,G,SI2,62.1,59.0,6.44,6.39,3.99,5055
7855,1.5,Good,J,SI1,64.1,56.0,7.11,7.26,4.59,6214
122641,1.28,Premium,G,VS2,62.3,59.0,6.89,6.84,4.28,6400
99895,0.51,Ideal,D,VS2,60.4,57.0,5.22,5.2,3.14,2066
111559,0.41,Ideal,H,VS1,61.4,56.0,4.79,4.82,2.94,992
64277,0.54,Ideal,D,VS1,62.4,54.0,5.2,5.23,3.25,1928
25090,1.5,Ideal,I,SI1,61.8,55.0,7.35,7.37,4.55,9209
153792,1.0,Ideal,G,SI1,62.6,56.0,6.34,6.39,3.99,5653
3244,1.01,Ideal,G,SI2,62.0,56.0,6.37,6.41,3.97,4482
153399,0.4,Premium,G,VVS1,59.9,60.0,4.75,4.73,2.85,1179
119645,1.52,Ideal,I,SI1,61.8,56.0,7.4,7.37,4.56,8321
34307,1.51,Very Good,E,VS2,63.1,55.0,7.31,7.28,4.59,14779
123780,1.75,Premium,H,SI1,61.6,58.0,7.76,7.72,4.77,12105
69498,0.4,Ideal,D,VS2,61.4,55.0,4.79,4.77,2.94,800
120045,1.21,Premium,H,SI1,61.3,60.0,6.89,6.84,4.21,7468
164689,1.5,Very Good,G,VS2,59.5,56.0,7.47,7.43,4.43,12100
77354,0.92,Premium,H,VS1,61.2,58.0,6.23,6.28,3.84,4381
10022,0.41,Ideal,F,VVS2,61.8,56.0,4.74,4.79,2.95,1068
88327,1.53,Ideal,F,SI2,60.8,57.0,7.51,7.54,4.57,8044
82368,0.52,Premium,D,VS2,60.5,58.0,5.25,5.21,3.16,1878
112448,0.4,Premium,J,VS1,62.9,58.0,4.66,4.69,2.94,746
122722,1.05,Good,E,SI1,63.3,56.0,6.45,6.5,4.09,5787
1304,0.9,Premium,D,SI2,61.4,62.0,6.09,6.05,3.73,2958
14546,0.41,Very Good,G,VS1,62.3,60.0,4.71,4.74,2.95,899
34001,0.7,Ideal,H,VVS2,62.6,56.0,5.67,5.69,3.55,3325
143064,1.01,Premium,E,SI2,59.6,58.0,6.55,6.5,3.88,4242
187449,1.21,Ideal,G,VS1,61.7,57.0,6.79,6.82,4.2,8820
122416,1.11,Ideal,I,VS1,62.1,56.0,6.62,6.65,4.12,6525
165822,0.52,Ideal,H,VVS1,62.4,55.0,5.12,5.15,3.21,1815
193196,0.42,Premium,G,VVS1,62.1,58.0,4.78,4.81,2.98,988
424,0.9,Good,D,SI2,62.5,63.0,6.09,6.12,3.81,3730
49647,0.7,Ideal,H,VS2,62.1,58.0,5.67,5.7,3.53,2596
17910,0.5,Premium,D,SI1,60.7,58.0,5.16,5.11,3.12,1448
69654,0.9,Ideal,H,SI1,60.7,55.0,6.25,6.23,3.79,3679
27648,0.35,Very Good,G,VS2,61.9,59.0,4.51,4.56,2.82,491
164649,0.4,Premium,E,VS2,59.8,59.0,4.74,4.78,2.85,1053
155346,0.52,Ideal,D,VS2,60.8,56.0,5.22,5.2,3.17,1722
28517,1.13,Good,H,VS1,60.5,64.0,6.71,6.68,4.04,6928
32171,1.25,Ideal,G,VVS2,61.9,56.0,6.92,6.86,4.26,10130
70883,0.3,Good,D,SI2,63.4,57.0,4.22,4.25,2.69,447
138078,0.3,Ideal,F,SI1,62.3,59.0,4.3,4.32,2.68,475
85261,0.34,Ideal,E,SI1,61.5,56.0,4.52,4.55,2.79,555
142324,1.34,Very Good,J,SI1,60.8,61.0,7.05,7.12,4.3,6746
83748,0.52,Ideal,F,SI1,62.0,56.0,5.16,5.16,3.2,1224
65572,0.53,Ideal,E,VS2,61.5,57.0,5.2,5.24,3.21,1812
1208,1.5,Premium,G,SI2,62.6,59.0,7.28,7.22,4.54,8319
109507,0.72,Ideal,F,SI1,62.0,56.0,5.8,5.74,3.58,2634
23867,0.3,Premium,G,VS2,60.3,61.0,4.36,4.36,2.63,630
166967,1.52,Very Good,H,VS2,63.1,59.0,7.24,7.34,4.61,10424
175457,0.72,Good,E,SI1,61.1,57.0,5.75,5.8,3.53,2442
192643,1.52,Premium,H,VS2,60.6,58.0,7.45,7.41,4.5,11477
124281,0.38,Ideal,E,SI2,62.1,55.0,4.62,4.64,2.88,647
115402,0.9,Ideal,H,VS1,62.0,56.0,6.16,6.24,3.84,4880
122636,1.01,Ideal,F,SI2,62.0,56.0,6.43,6.47,3.99,4303
109715,0.7,Very Good,D,VS2,60.8,58.0,5.73,5.7,3.48,3624
98415,0.32,Ideal,E,VVS2,61.5,55.0,4.41,4.45,2.72,760
145316,0.23,Very Good,E,VVS2,61.7,61.0,3.89,3.92,2.43,530
119522,0.53,Very Good,H,VS1,61.4,57.0,5.21,5.23,3.2,1448
95153,0.4,Ideal,G,IF,61.7,56.0,4.74,4.72,2.93,1577
133001,0.36,Ideal,F,SI1,62.3,55.0,4.59,4.56,2.85,909
106075,1.23,Ideal,H,VVS2,62.3,55.0,6.81,6.87,4.27,8448
112696,1.58,Very Good,E,VS2,62.7,56.0,7.42,7.45,4.66,15579
76230,0.59,Ideal,H,VS2,61.9,57.0,5.37,5.39,3.33,1737
11780,0.77,Ideal,E,VS2,60.4,57.0,5.92,5.98,3.59,3357
189181,0.71,Very Good,H,VS1,63.0,57.0,5.59,5.66,3.55,2361
117296,0.74,Very Good,E,VS1,61.7,55.0,5.81,5.85,3.6,3167
65125,1.0,Good,F,SI2,63.1,58.0,6.37,6.41,4.03,4156
11320,1.03,Ideal,G,VS2,62.2,56.0,6.43,6.46,4.01,6709
22966,0.31,Premium,H,VVS1,62.6,59.0,4.28,4.31,2.69,566
171003,0.41,Ideal,F,VS2,62.4,57.0,4.73,4.73,2.95,1107
95654,0.74,Ideal,E,VS2,62.7,57.0,5.75,5.78,3.61,3389
81850,2.25,Premium,H,SI1,62.9,59.0,8.37,8.2,5.22,17778
37336,1.51,Very Good,I,SI1,61.2,58.0,7.32,7.35,4.49,8107
127148,1.61,Premium,J,SI1,62.1,59.0,7.54,7.49,4.67,8299
87646,2.14,Ideal,J,SI1,61.8,56.0,8.28,8.32,5.14,14319
173470,1.01,Premium,H,SI2,61.1,59.0,6.44,6.4,3.93,3054
132919,0.34,Ideal,G,VS2,62.6,56.0,4.53,4.49,2.82,596
881,0.91,Premium,E,SI2,62.0,59.0,6.1,6.12,3.78,3703
15615,0.35,Premium,I,IF,60.8,60.0,4.59,4.52,2.78,884
34956,0.32,Ideal,E,SI2,61.1,56.0,4.43,4.41,2.7,612
193335,1.09,Premium,H,SI1,61.5,56.0,6.64,6.57,4.06,4884
58642,1.02,Premium,F,SI2,60.3,59.0,6.47,6.52,3.91,4686
5257,0.72,Very Good,E,VS2,60.8,60.0,5.79,5.83,3.55,2822
17330,0.43,Ideal,D,SI1,61.3,56.0,4.84,4.87,2.98,791
2781,0.37,Premium,E,VS2,60.1,59.0,4.6,4.65,2.78,811
155162,0.3,Ideal,E,VS1,62.0,57.0,4.27,4.3,2.66,635
70639,0.74,Premium,G,SI1,62.7,56.0,5.73,5.77,3.6,2459
84097,0.41,Ideal,J,VS1,61.5,56.0,4.78,4.8,2.94,830
68096,0.34,Premium,E,VS1,60.5,58.0,4.5,4.53,2.73,1020
174709,0.3,Very Good,H,SI1,62.5,57.0,4.26,4.29,2.67,487
28394,0.41,Ideal,D,VS1,62.7,57.0,4.75,4.7,2.96,1230
9551,0.3,Ideal,E,VVS2,62.2,54.0,4.27,4.3,2.67,837
530,0.3,Very Good,F,VS2,62.9,59.0,4.25,4.28,2.68,605
158337,0.31,Ideal,I,VS2,62.0,54.0,4.35,4.38,2.7,473
23022,1.01,Very Good,F,SI1,63.5,58.0,6.33,6.38,4.03,4619
33677,1.2,Very Good,I,SI1,63.1,59.0,6.74,6.68,4.23,5702
83682,0.33,Ideal,F,VS2,62.4,56.0,4.44,4.42,2.77,828
148865,0.51,Ideal,F,VS1,61.9,55.0,5.11,5.17,3.18,1780
190284,0.32,Ideal,G,VS2,61.6,55.0,4.41,4.45,2.72,631
45200,0.71,Ideal,E,SI2,62.0,55.0,5.64,5.7,3.53,2125
78647,1.51,Premium,E,SI1,59.9,59.0,7.51,7.47,4.49,12738
183780,0.73,Ideal,G,SI1,61.3,56.0,5.8,5.84,3.57,2770
9940,1.03,Premium,H,VS2,58.1,61.0,6.63,6.53,3.83,5050
151136,1.0,Premium,G,SI1,62.3,60.0,6.37,6.34,3.96,5113
140707,0.43,Ideal,J,VS2,62.6,53.0,4.76,4.79,2.98,600
108853,1.5,Premium,G,SI1,62.1,59.0,7.28,7.24,4.51,10769
40024,0.56,Very Good,G,SI1,62.5,57.0,5.26,5.24,3.28,1346
95977,0.5,Very Good,D,SI1,61.3,59.0,5.11,5.09,3.13,1190
115428,0.71,Ideal,F,VS2,61.7,56.0,5.74,5.77,3.55,2812
8645,1.0,Premium,F,SI1,59.9,60.0,6.51,6.48,3.88,4588
1833,1.52,Very Good,H,VS2,61.5,55.0,7.44,7.51,4.61,11138
4753,0.42,Ideal,E,VVS2,61.8,55.0,4.83,4.85,2.99,1223
109786,0.9,Good,I,SI1,63.8,58.0,6.14,6.17,3.93,3176
144763,1.24,Premium,F,VS1,61.8,58.0,6.91,6.86,4.25,9498
43341,0.72,Very Good,J,VS2,62.9,58.0,5.77,5.72,3.61,2066
70408,0.3,Ideal,J,VVS2,62.3,59.0,4.26,4.28,2.66,439
177887,0.3,Ideal,G,IF,62.1,54.0,4.32,4.34,2.69,799
182728,1.6,Ideal,G,SI1,62.4,55.0,7.54,7.49,4.68,12991
158027,2.01,Very Good,I,SI2,60.6,55.0,8.1,8.18,4.94,10879
67008,2.01,Fair,H,SI1,65.3,61.0,7.71,7.79,5.06,11161
143703,0.43,Ideal,D,VVS2,61.7,56.0,4.81,4.84,2.98,1031
